"Something Wicked This Way Comes","Unknown","Unknown"
"Sticks","Audio Drama","Unknown"
"To Have and Have Not","Unknown","Unknown"
"Toure, Kwame","Leader/Activist","Unknown"
"Trees Lounge","Unknown","Unknown"
"Twin Peaks: Fire Walk with Me","Unknown","Unknown"
"Underworld","Unknown","Unknown"
"War of the Worlds, The","Musical","Unknown"
"Wonderwall","Unknown","Unknown"
"Young Sherlock Holmes","Unknown","Unknown"
"5,000 Fingers Of Dr. T., The","Unknown","Unknown"
"7-Eleven","Commercial","Unknown"
"America Undercover","Documentary","Unknown"
"Antz","Unknown","Unknown"
"Beach Girls and the Monster, The","Unknown","Unknown"
"Betty Blue","Unknown","Unknown"
"Beyond, The","Unknown","Unknown"
"Bill Cosby - Himself","Unknown","Unknown"
"Billy Jack","Unknown","Unknown"
"Blind Fury","Unknown","Unknown"
"Body Snatchers","Unknown","Unknown"
"Children Shouldn't Play with Dead Things","Unknown","Unknown"
"Clue","Unknown","Unknown"
"Cradle of Fear","Unknown","Unknown"
"Dark Shadows","TV Series","Unknown"
"Devil's Rain, The","Unknown","Unknown"
"Ed Wood","Unknown","Unknown"
"Equilibrium","Unknown","Unknown"
"Fallen","Unknown","Unknown"
"Ferraro, Geraldine","Politician","Unknown"
"Fire in the Sky","Unknown","Unknown"
"Fortress","Unknown","Unknown"
"Frontline: Little Criminals","Documentary","Unknown"
"Frost, Robert","Poet","Unknown"
"G.I. Joe","Commercial","Unknown"
"Glücksrad","TV Show","Unknown"
"Godfather: Part III, The","Unknown","Unknown"
"Graduate, The","Unknown","Unknown"
"Groovy Ghoulies","Cartoon","Unknown"
"Gunhed","Unknown","Unknown"
"Heidi","Animation","Unknown"
"Henry: Portrait of a Serial Killer 2","Unknown","Unknown"
"Herrenabend 4","Unknown","Unknown"
"Hess, Rudolf","Minister","Unknown"
"Highlander","TV Series","Unknown"
"Hunde, wollt ihr ewig leben?","Unknown","Unknown"
"Hunt For Red October, The","Unknown","Unknown"
"Jackie Chan's First Strike","Unknown","Unknown"
"Jagger, Mick","Artist","Unknown"
"Journey To Evil, A","Documentary","Unknown"
"King of New York","Unknown","Unknown"
"King of the Hill","TV Show","Unknown"
"Korpen Flyger","Unknown","Unknown"
"Krays, The","Unknown","Unknown"
"Last Starfighter, The","Unknown","Unknown"
"Late Late Show, The","TV Show","Unknown"
"Leaving Las Vegas","Unknown","Unknown"
"Little Lord Fauntleroy","Unknown","Unknown"
"Lord of the Rings","Unknown","Unknown"
"Man with the Golden Arm, The","Unknown","Unknown"
"Maniac 2: Mr. Robbie","Unknown","Unknown"
"Marquette, Pee Wee","Announcer","Unknown"
"Max Payne","Video Game","Unknown"
"Mikey","Unknown","Unknown"
"Moonstruck","Unknown","Unknown"
"Mr. Ed","Unknown","Unknown"
"New Wave Hookers #6","Unknown","Unknown"
"Nova","TV Show","Unknown"
"Office Space","Unknown","Unknown"
"On the Beach","Unknown","Unknown"
"Orpheé","Unknown","Unknown"
"Oz","TV Show","Unknown"
"Pet Semetary","Unknown","Unknown"
"Petey Wheatstraw","Unknown","Unknown"
"Planet of the Apes","2001","Unknown"
"Brown, H. Rap","Leader","Unknown"
"Cosby, Bill","Comedian","Unknown"
"Donnie Darko","Unknown","Unknown"
"Edge Of Sanity","Unknown","Unknown"
"Feather Dusted","Cartoon","Unknown"
"Legends of the Fall","Unknown","Unknown"
"M*A*S*H","TV Series","Unknown"
"Matrix Reloaded, The","Unknown","Unknown"
"Puppet Masters, The","Unknown","Unknown"
"QED","TV Documentary Series","Unknown"
"Quaker Oats","Commercial","Unknown"
"Relic, The","Unknown","Unknown"
"Revenge of the Nerds","Unknown","Unknown"
"Salvation","Unknown","Unknown"
"Sex, Lies and Videotape","Unknown","Unknown"
"Shadow of the Vampire","Unknown","Unknown"
"Shock Waves","Unknown","Unknown"
"Soldier Girls","Unknown","Unknown"
"Spaced Invaders","Unknown","Unknown"
"Spy Who Shagged Me, The","Unknown","Unknown"
"Telephone System","Unknown","Unknown"
"Titanic","Unknown","Unknown"
"Tombstone","Unknown","Unknown"
"Transylvania 6-5000","Cartoon","Unknown"
"True Believer","Unknown","Unknown"
"Ultima Underworld","Computer Game","Unknown"
"Unreal","Video Game","Unknown"
"Vanilla Sky","Unknown","Unknown"
"Vera am Mittag","TV Show","Unknown"
"Wallace & Gromit: The Wrong Trousers","Unknown","Unknown"
"War of the Gargantuas","Unknown","Unknown"
"Warlock","Unknown","Unknown"
"Warning To The Curious, A","Unknown","Unknown"
"Welt in Jenem Sommer, Die","Unknown","Unknown"
"Wolff, Bob","Sports Commentator","Unknown"
"Women in Revolt","Unknown","Unknown"
"X-Faktor","TV Series","Unknown"
"Young Guns","Unknown","Unknown"
"Addams Family, The","Unknown","Unknown"
"Alligator People, The","Unknown","Unknown"
"American Conversations","Documentary","Unknown"
"American Justice","TV Series","Unknown"
"Astroboy","TV Series","Unknown"
"Azizie","Unknown","Unknown"
"Back To The Future","Unknown","Unknown"
"Bad Dreams","Unknown","Unknown"
"Battle of Britain","Unknown","Unknown"
"Beverly Hills Cop II","Unknown","Unknown"
"Big Sleep, The","Unknown","Unknown"
"Billy Liar","Unknown","Unknown"
"Bird","Unknown","Unknown"
"Black Panthers","Documentary","Unknown"
"Black Rain","Unknown","Unknown"
"Black Robe","Unknown","Unknown"
"Blackadder the Third","TV Series","Unknown"
"Boomerang","Unknown","Unknown"
"Bopha!","Unknown","Unknown"
"Borrower, The","Unknown","Unknown"
"Brassed Off","Unknown","Unknown"
"Brazilian TV World Cup 1986 Coverage","Unknown","Unknown"
"Bride of Frankenstein","Unknown","Unknown"
"Bride of Re-animator","Unknown","Unknown"
"Brighton Rock","Unknown","Unknown"
"Britannia Hospital","Unknown","Unknown"
"Bronx Tale, A","Unknown","Unknown"
"Cabin Boy","Unknown","Unknown"
"Cartoons In Stereo","Sound Recording","Unknown"
"Cassandra","Unknown","Unknown"
"Cheech and Chong's Nice Dreams","Unknown","Unknown"
"Cheers","TV Show","Unknown"
"CKLG 730","Radio Station","Unknown"
"Cleaver, Eldridge","Leader","Unknown"
"Coast to Coast AM","Radio Show","Unknown"
"Colors","Unknown","Unknown"
"Conversation, The","Unknown","Unknown"
"Convoy","Unknown","Unknown"
"Copycat","Unknown","Unknown"
"Count Chocula","Commercial","Unknown"
"Countdown","TV Show","Unknown"
"Crying Freeman","Unknown","Unknown"
"Cybergirl","Pinball Machine","Unknown"
"Dahmer, Jeffrey","Serial Killer","Unknown"
"Dark Crystal, The","Unknown","Unknown"
"Dark Side of the Moon, The","Unknown","Unknown"
"Darkman","Unknown","Unknown"
"Dead Again","Unknown","Unknown"
"Dead End Kids","Unknown","Unknown"
"Death Warrant","Unknown","Unknown"
"Deer Hunter, The","Unknown","Unknown"
"Descent 2","Video Game","Unknown"
"Dial M for Murder","Unknown","Unknown"
"Die Hard 2","Unknown","Unknown"
"Diet Pepsi","Commercial","Unknown"
"Diner","Unknown","Unknown"
"Disturbed","Unknown","Unknown"
"Dracula's Daughter","Unknown","Unknown"
"Driller Killer","Unknown","Unknown"
"Duck Soup","Unknown","Unknown"
"Dungeonmaster, The","Unknown","Unknown"
"Easy Money","Unknown","Unknown"
"Easy Rider","Unknown","Unknown"
"Electra Glide in Blue","Unknown","Unknown"
"Element Of Crime, The","Unknown","Unknown"
"Eurovision Song Contest","TV Show","Unknown"
"Excalibur","Unknown","Unknown"
"Family Feud","TV Game Show","Unknown"
"Family Ties","TV Series","Unknown"
"Fawlty Towers","TV Series","Unknown"
"Feddema, Sandi","Radio Voice","Unknown"
"Federal Express","Commercial","Unknown"
"Femme Nikita, La","Unknown","Unknown"
"Final Approach","Unknown","Unknown"
"Fistful of Dollars, A","Unknown","Unknown"
"Freisler, Roland","Judge","Unknown"
"Frighteners, The","Unknown","Unknown"
"From the Hip","Unknown","Unknown"
"Fromme, Lynette Squeaky""","Assassin","Unknown"
"Ghostbusters","Unknown","Unknown"
"Ghosts of the Civil Dead","Unknown","Unknown"
"Ghoul, The","Unknown","Unknown"
"Gilda","Unknown","Unknown"
"Godfather, The","Unknown","Unknown"
"Godzilla","Unknown","Unknown"
"Goldfinger","Unknown","Unknown"
"Gone with the Wind","Unknown","Unknown"
"Grass, Günther","Writer","Unknown"
"Grinch Who Stole Christmas, The","Unknown","Unknown"
"Grosse Pointe Blank","Unknown","Unknown"
"Guinness","TV Commercial","Unknown"
"H.O.T","TV Show","Unknown"
"Halloween 5","Unknown","Unknown"
"Hamlet","Unknown","Unknown"
"Handmaid's Tale, The","Unknown","Unknown"
"Hassan","Radio Show","Unknown"
"Heat","Unknown","Unknown"
"Herzog, Roman","Politican","Unknown"
"Highlander II","Unknown","Unknown"
"Hird, Thora","British Actress","Unknown"
"Hitchcock, Alfred","Director","Unknown"
"Home Alone","Unknown","Unknown"
"Horror Hotel","Unknown","Unknown"
"Hot Shots! Part Deux","Unknown","Unknown"
"House of Whipcord","Unknown","Unknown"
"House That Dripped Blood, The","Unknown","Unknown"
"Hudson Hawk","Unknown","Unknown"
"I Know What You Did Last Summer","Unknown","Unknown"
"Ironside","TV Show","Unknown"
"Ironweed","Unknown","Unknown"
"Jenny Jones","TV Series","Unknown"
"Jungle Burger","Unknown","Unknown"
"Kesey, Ken","Author","Unknown"
"Kids in the Hall, The","TV Series","Unknown"
"Kids That Kill","Documentary","Unknown"
"Kiss Me Deadly","Unknown","Unknown"
"Last House on the Left","Unknown","Unknown"
"Late Night","TV Series","Unknown"
"Lennon, John","Musician","Unknown"
"Leprechaun 4: In Space","Unknown","Unknown"
"Let's Visit the World of the Future","Unknown","Unknown"
"Limbaugh, Rush","Radio Show Host","Unknown"
"Little Big Man","Unknown","Unknown"
"Logan's Run","Unknown","Unknown"
"Long Goodbye, The","Unknown","Unknown"
"Lost World: Jurassic Park, The","Unknown","Unknown"
"Lunch, Lydia","Confrontationalist","Unknown"
"MacArthur, Douglas","General","Unknown"
"Magic","Unknown","Unknown"
"Magnum Force","Unknown","Unknown"
"Major, John","Prime Minister","Unknown"
"Manson, Marilyn","Musician","Unknown"
"Marley, Bob","Artist","Unknown"
"Mars Attacks!","Unknown","Unknown"
"Martian Chronicles, The","TV Film","Unknown"
"Mary Poppins","Unknown","Unknown"
"Mary Reilly","Unknown","Unknown"
"Masque of the Red Death, The","Unknown","Unknown"
"Maury Povich Show, The","Unknown","Unknown"
"Menace II Society","Unknown","Unknown"
"Millennium","Unknown","Unknown"
"Mimic","Unknown","Unknown"
"Momper, Walter","Politican","Unknown"
"Mondale, Walter","President Candidate","Unknown"
"Mondo Magic","Unknown","Unknown"
"Monkees","TV Show","Unknown"
"Mother's Day","Unknown","Unknown"
"Mr. Rogers' Neighborhood","TV Series","Unknown"
"Ms. 45","Unknown","Unknown"
"Mummy, The","Unknown","Unknown"
"Needful Things","Unknown","Unknown"
"Nekromantik","Unknown","Unknown"
"Nightmare on Elm Street 2, A","Unknown","Unknown"
"Nightmare on Elm Street 3, A","Unknown","Unknown"
"Nightmare on Elm Street 5, A","Unknown","Unknown"
"Nightmare on Elm Street, A","Unknown","Unknown"
"No Way Out","Unknown","Unknown"
"Nut House","Unknown","Unknown"
"Odessa File, The","Unknown","Unknown"
"One, The","Unknown","Unknown"
"Orlando","Unknown","Unknown"
"Osterman Weekend, The","Unknown","Unknown"
"Our Man Flint","Unknown","Unknown"
"Out of the Dark","Unknown","Unknown"
"Outbreak","Unknown","Unknown"
"Paradise Lost","Unknown","Unknown"
"Paris, Texas","Unknown","Unknown"
"Pee-Wee Herman Show, The","TV Series","Unknown"
"Peter Pan","Unknown","Unknown"
"Picture of Dorian Gray, The","Unknown","Unknown"
"Pinocchio","Unknown","Unknown"
"Playmates, The","50's Band","Unknown"
"A & E Biography","TV Series","Unknown"
"Alice","Unknown","Unknown"
"Alice in Wonderland","Unknown","Unknown"
"And God Created Woman","Unknown","Unknown"
"Austin Powers","Unknown","Unknown"
"Bad Boys","Unknown","Unknown"
"Beach, The","Unknown","Unknown"
"Beatles, The","Artist","Unknown"
"Birth Of A Nation: 4-29-1992","Unknown","Unknown"
"Black Cat, The","Unknown","Unknown"
"Bloodeaters","Unknown","Unknown"
"Body Shop, The","Unknown","Unknown"
"Bowie, David","Singer","Unknown"
"Bring Me the Head of Alfredo Garcia","Unknown","Unknown"
"Bullwinkle Show, The","Animation","Unknown"
"Captain Power","TV Series","Unknown"
"Celan, Paul","Poet","Unknown"
"Cheech & Chong","Comedians","Unknown"
"Clash of the Titans","Unknown","Unknown"
"Con Air","Unknown","Unknown"
"Deadbeat at Dawn","Unknown","Unknown"
"Disco Godfather","Unknown","Unknown"
"Don't Be a Menace to South Central...","Unknown","Unknown"
"Doors, The","Unknown","Unknown"
"Dread At The Controls","Radio Show","Unknown"
"Dresser, The","Unknown","Unknown"
"First Blood","Unknown","Unknown"
"Five Deadly Venoms","Unknown","Unknown"
"Flesh For Frankenstein","Unknown","Unknown"
"Foxy Brown","Unknown","Unknown"
"Freaks","Unknown","Unknown"
"Friday the 13th Part 2","Unknown","Unknown"
"Fucking Åmål","Unknown","Unknown"
"Giu la testa","Unknown","Unknown"
"Glory","Unknown","Unknown"
"Haley, Alex","Author","Unknown"
"Hang 'em High","Unknown","Unknown"
"Hyde, Henry J.","Congressman","Unknown"
"Ilsa, She Wolf Of The SS","Unknown","Unknown"
"Inferno","Unknown","Unknown"
"Kill the Moonlight","Unknown","Unknown"
"Last Man Standing","Unknown","Unknown"
"Light Of Day","Unknown","Unknown"
"Malice","Unknown","Unknown"
"Manzarek, Ray","Rock Musician","Unknown"
"Martin","Unknown","Unknown"
"Martin, Steve","Comedian","Unknown"
"Mission Impossible","Unknown","Unknown"
"Mudhoney","Unknown","Unknown"
"Night of the Living Dead","1990","Unknown"
"20/20","TV Show","Unknown"
"A-Team, The","TV series","Unknown"
"Adventures in Babysitting","Unknown","Unknown"
"Aguirre, der Zorn Gottes","Unknown","Unknown"
"Any Given Sunday","Unknown","Unknown"
"Bedazzled","2000","Unknown"
"6th Day, The","Unknown","Unknown"
"Agnew, Spiro","Vice President","Unknown"
"Animal Farm","Unknown","Unknown"
"Assault on Precinct 13","Unknown","Unknown"
"Avon","Commercial","Unknown"
"Being There","Unknown","Unknown"
"Big Chill, The","Unknown","Unknown"
"Bird with the Crystal Plumage, The","Unknown","Unknown"
"Blood Diner","Unknown","Unknown"
"Blood: The Last Vampire","Animation","Unknown"
"Blowup","Unknown","Unknown"
"Bomben über Dresden","Documentary","Unknown"
"Bound","Unknown","Unknown"
"Brainstorm","Unknown","Unknown"
"Brother From Another Planet","Unknown","Unknown"
"Burning, The","Unknown","Unknown"
"Cannibal Apocalypse","Unknown","Unknown"
"Captain Teele","Pilot","Unknown"
"Castlevania: Symphony of the Night","Unknown","Unknown"
"Cement Garden, The","Unknown","Unknown"
"Children of the Corn","Unknown","Unknown"
"Class of 1999","Unknown","Unknown"
"Cockleshell Heroes, The","Unknown","Unknown"
"Comic Strips Presents","TV-Series","Unknown"
"Contempt","Unknown","Unknown"
"Courage Under Fire","Unknown","Unknown"
"Crawford, Michael","Musical Artist","Unknown"
"Crumb","Unknown","Unknown"
"Curious Dr. Humpp, The","Unknown","Unknown"
"Curse Of Frankenstein, The","Unknown","Unknown"
"Dancing Outlaw, The","Documentary","Unknown"
"Daria: Is It Fall Yet?","TV Movie","Unknown"
"Darkman II: The Return of Durant","Unknown","Unknown"
"Dawson's Creek","TV Series","Unknown"
"Dead Ringers","Unknown","Unknown"
"Deep Red","Unknown","Unknown"
"Demonic Toys","Unknown","Unknown"
"Deranged","Unknown","Unknown"
"Despair","Unknown","Unknown"
"Disney's Haunted House","Record","Unknown"
"Dogma","Unknown","Unknown"
"Doom Generation, The","Unknown","Unknown"
"Duke Nukem 3D","Video Game","Unknown"
"Dunwich Horror, The","Unknown","Unknown"
"Dwyer, Budd","Suicide","Unknown"
"Executions","Documentary","Unknown"
"Fabra, Wayne","Musician","Unknown"
"Fast Times At Ridgemont High","Unknown","Unknown"
"Fear of the Unknown, The","TV Pilot","Unknown"
"Frankenhooker","Unknown","Unknown"
"Fresh","Unknown","Unknown"
"Friday The 13th","Unknown","Unknown"
"Friday the 13th Part VI: Jason Lives","Unknown","Unknown"
"Fritz the Cat","Unknown","Unknown"
"From Hell","Unknown","Unknown"
"Futurama","TV Series","Unknown"
"G.I. Joe","TV Series","Unknown"
"Gallipoli","Unknown","Unknown"
"Geraldo Rivera Show, The","TV Show","Unknown"
"Get a Life","TV Series","Unknown"
"Ghidrah, the Three-Headed Monster","Unknown","Unknown"
"Ghostbusters II","Unknown","Unknown"
"Glen or Glenda","Unknown","Unknown"
"Godzilla vs. Mechagodzilla","Unknown","Unknown"
"Gotcha!","Unknown","Unknown"
"Guinea Pig: Flowers of Flesh and Blood","Unknown","Unknown"
"Gun Shy","Unknown","Unknown"
"Gunsmoke","TV Series","Unknown"
"H.R. Pufnstuf","TV Series","Unknown"
"Hackers","Unknown","Unknown"
"Hale and Pace","TV-Series","Unknown"
"Hammer House of Horror","TV Series","Unknown"
"Hardgore","Unknown","Unknown"
"Harlem Nights","Unknown","Unknown"
"Heat","Comedy","Unknown"
"Hibberd, Stuart","Radio Announcer","Unknown"
"High School Confidential","Unknown","Unknown"
"Horror Rises from the Tomb","Unknown","Unknown"
"Human Traffic","Unknown","Unknown"
"Idiot Box","Unknown","Unknown"
"Ilsa, Harem Keepers of the Oil Shieks","Unknown","Unknown"
"Importance of Being Earnest, The","Unknown","Unknown"
"In and Out","Unknown","Unknown"
"Invasion of the Body Snatchers","Unknown","Unknown"
"Island of Lost Souls","Unknown","Unknown"
"Jennings, Peter","News Anchor","Unknown"
"Jin Roh","Animation","Unknown"
"Judge Dredd","Unknown","Unknown"
"Karl-Bertil Jonssons Julafton","Unknown","Unknown"
"Kennedy, Robert F.","Senator","Unknown"
"Killer Clowns From Outer Space","Unknown","Unknown"
"Killer, The","Unknown","Unknown"
"Killing Zoe","Unknown","Unknown"
"Kinison, Sam","Comedian","Unknown"
"Kissed","Unknown","Unknown"
"KSTW-11","TV Station","Unknown"
"L-Shaped Room, The","Unknown","Unknown"
"Lady Frankenstein","Unknown","Unknown"
"Le Pen, Jean-Marie","Extremist","Unknown"
"League Of Gentlemen, The","TV Series","Unknown"
"Lolita","Unknown","Unknown"
"Long Good Friday, The","Unknown","Unknown"
"Long, Bobby Joe","Serial Killer","Unknown"
"Lord of the Rings","Animation","Unknown"
"Lost in Space","Unknown","Unknown"
"Love Happy","Unknown","Unknown"
"Love Thrill Murders, The","Unknown","Unknown"
"Luminous Motion","Unknown","Unknown"
"Malmsteen, Yngwie","Guitarist","Unknown"
"Man Called X, The","Radio Show","Unknown"
"Masters Of The Universe","Unknown","Unknown"
"Matrix Revolutions, The","Unknown","Unknown"
"McCarthy, Joseph","Senator","Unknown"
"Meet The Feebles","Unknown","Unknown"
"Miller's Crossing","Unknown","Unknown"
"Morrison, Jim","Singer","Unknown"
"Mortuary","Unknown","Unknown"
"Mothra","Unknown","Unknown"
"My Blood Valentine","Unknown","Unknown"
"Naked Gun","Unknown","Unknown"
"Night of the Creeps","Unknown","Unknown"
"Oliver Twist","Unknown","Unknown"
"Orgazmo","Unknown","Unknown"
"PCU","Unknown","Unknown"
"Phenomena","Unknown","Unknown"
"Philadelphia Experiment, The","Unknown","Unknown"
"Pinky and the Brain","Animation","Unknown"
"Plath, Sylvia","Poet","Unknown"
"Plop Goes the Weasel","Cartoon","Unknown"
"Point Break","Unknown","Unknown"
"Poison Ivy","Unknown","Unknown"
"Pound, Ezra","Poet","Unknown"
"Pressman Toy","Commercial","Unknown"
"Presumed Innocent","Unknown","Unknown"
"Price, Vincent","Actor","Unknown"
"Princess Bride, The","Unknown","Unknown"
"Producers, The","Unknown","Unknown"
"Professionals, The","Unknown","Unknown"
"Prophecy III: The Ascent","Unknown","Unknown"
"Psychomania","Unknown","Unknown"
"Rabid","Unknown","Unknown"
"Radio Bikini","Documentary","Unknown"
"Raiders of the Lost Ark","Unknown","Unknown"
"Rakowitz, Daniel","Killer","Unknown"
"Rambo III","Unknown","Unknown"
"Rambo: First Blood Part II","Unknown","Unknown"
"Ramirez, Richard","Serial Killer","Unknown"
"Rapture, The","Unknown","Unknown"
"Red","Unknown","Unknown"
"Red Dwarf","TV Series","Unknown"
"Red Menace","Unknown","Unknown"
"Relentless IV: Ashes to Ashes","Unknown","Unknown"
"Repossessed","Unknown","Unknown"
"Requiem for a Dream","Unknown","Unknown"
"Revenge","Movie Trailer","Unknown"
"Rice, Boyd","Musician","Unknown"
"Ring, The","Unknown","Unknown"
"Robin Hood","Unknown","Unknown"
"Rock Star","Unknown","Unknown"
"Rocky Horror Picture Show, The","Unknown","Unknown"
"Roger and Me","Unknown","Unknown"
"Romeo + Juliet","Unknown","Unknown"
"Room with a View, A","Unknown","Unknown"
"Roosevelt, Franklin D.","President","Unknown"
"Rules of Engagement","Unknown","Unknown"
"Salo o le 120 giornato di Sodoma","Unknown","Unknown"
"Samurai X: Trust","Animation","Unknown"
"Sat.1 Frühstücksfernsehen","TV Show","Unknown"
"Satanic Rites of Dracula, The","Unknown","Unknown"
"Savio, Mario","Activist","Unknown"
"Scared Straight","TV","Unknown"
"Scrooged","Unknown","Unknown"
"Seconds","Unknown","Unknown"
"Seduction: the Cruel Woman","Unknown","Unknown"
"Session 9","Unknown","Unknown"
"Shakes the Clown","Unknown","Unknown"
"Shakespeare in Love","Unknown","Unknown"
"Shawcross, Arthur","Killer","Unknown"
"Short Time","Unknown","Unknown"
"Show Boat","Unknown","Unknown"
"Shrimp on the Barbie, The","Unknown","Unknown"
"Sid and Nancy","Unknown","Unknown"
"Sightings","TV Series","Unknown"
"Silent Night, Bloody Night","Unknown","Unknown"
"Simon & Garfunkel","Artists","Unknown"
"Simpson, O.J.","Murder Suspect","Unknown"
"Singles","Unknown","Unknown"
"Sixth Sense, The","TV-Series","Unknown"
"Slam","Unknown","Unknown"
"Slaughterhouse","Unknown","Unknown"
"Sleeper","Unknown","Unknown"
"Sleepstalker","Unknown","Unknown"
"Sleepy Hollow","Unknown","Unknown"
"Slumber Party Massacre, The","Unknown","Unknown"
"Smokey and the Bandit","Unknown","Unknown"
"Snatch","Unknown","Unknown"
"Snow White and the Seven Dwarfs","Unknown","Unknown"
"Sodom and Gomorrah","Unknown","Unknown"
"Sopranos, The","TV Series","Unknown"
"Sorority Babes in the Slimeball...","Unknown","Unknown"
"Soul Calibur","Video Game","Unknown"
"Sound of Music, The","Unknown","Unknown"
"SpaceCamp","Unknown","Unknown"
"Speed","Unknown","Unknown"
"Splendor in the Grass","Unknown","Unknown"
"Spongebob Squarepants","TV Series","Unknown"
"Springer, Jerry","TV Show Host","Unknown"
"St. John, Michael Alexander","Announcer","Unknown"
"Stalingrad","Unknown","Unknown"
"Star Trek II: The Wrath of Khan","Unknown","Unknown"
"Star Trek V: The Final Frontier","Unknown","Unknown"
"Star Wars Holiday Special","TV Show","Unknown"
"Stepford Wives, The","Unknown","Unknown"
"Stigmata","Unknown","Unknown"
"Stoned Age, The","Unknown","Unknown"
"Straight to Hell","Unknown","Unknown"
"Sumner, Bernard","Artist","Unknown"
"Supergirl","Unknown","Unknown"
"Superman","Radio Show","Unknown"
"Swamp Thing 2","Unknown","Unknown"
"Sweet Bird of Youth","Unknown","Unknown"
"Sweet Sweetback's Baadasssss Song","Unknown","Unknown"
"Swindoll, Chuck","Preacher","Unknown"
"Swing Kids","Unknown","Unknown"
"Sybil","Unknown","Unknown"
"Tarzan","TV Series","Unknown"
"Teenage Exorcist","Unknown","Unknown"
"Tennyson, Alfred Lord","Poet","Unknown"
"Terror of Mechagodzilla","Unknown","Unknown"
"Tesis","Unknown","Unknown"
"Texas Chainsaw Massacre III","Unknown","Unknown"
"Thigh-Master","Commercial","Unknown"
"Three Days of the Condor","Unknown","Unknown"
"Three on a Meathook","Unknown","Unknown"
"Thunderbirds","TV Show","Unknown"
"Tonight Show, The","TV Show","Unknown"
"Trance","Unknown","Unknown"
"Treasure of the Sierra Madre, The","Unknown","Unknown"
"Tromeo and Juliet","Unknown","Unknown"
"Trout, Robert","Radio Speaker","Unknown"
"Twonky, The","Unknown","Unknown"
"U-571","Unknown","Unknown"
"U2: Rattle and Hum","Movie","Unknown"
"UHF","Unknown","Unknown"
"Under Siege","Unknown","Unknown"
"Undertaker and His Pals, The","Unknown","Unknown"
"Utvandrarna","Unknown","Unknown"
"Vampire Hunter D","Unknown","Unknown"
"Vanishing Point","Unknown","Unknown"
"Vertigo","Unknown","Unknown"
"Video Psychotherapy","TV Show","Unknown"
"Wahre Liebe","TV Show","Unknown"
"War Game, The","Unknown","Unknown"
"Watson, Charles Tex""","Murderer","Unknown"
"Wedding Singer, The","Unknown","Unknown"
"Welch, Joseph","Attorney","Unknown"
"White Heat","Unknown","Unknown"
"White Terror","Documentary","Unknown"
"Whore","Unknown","Unknown"
"Wicker Man, The","Unknown","Unknown"
"Wild Hare, A","Cartoon","Unknown"
"Williams, Robin","Actor","Unknown"
"Willow","Unknown","Unknown"
"Wolfen","Unknown","Unknown"
"X Files, The","Unknown","Unknown"
"X: The Man with the X-Ray Eyes","Unknown","Unknown"
"Year of the Dragon","Unknown","Unknown"
"You'd Be Surprised","Unknown","Unknown"
"Young and Innocent","Unknown","Unknown"
"Young, Lloyd Lindsey","Weatherman","Unknown"
"Zardoz","Unknown","Unknown"
"Zentropa","Unknown","Unknown"
"Zimmermann, Herbert","Radio Speaker","Unknown"
"Awakening of the Beast","Unknown","Unknown"
"Beast Wars: Transformers","Animation","Unknown"
"Begotten","Unknown","Unknown"
"Blacula","Unknown","Unknown"
"Blood on Satan's Claw","Unknown","Unknown"
"Bridge on the River Kwai, The","Unknown","Unknown"
"Cafe Flesh","Unknown","Unknown"
"Cronos","Unknown","Unknown"
"Curtains","Unknown","Unknown"
"Division 4","TV Series","Unknown"
"Don't Go in the House","Unknown","Unknown"
"Doom","Computer Game","Unknown"
"Doom II","Computer Game","Unknown"
"Duracell","Commercial","Unknown"
"Enter the Dragon","Unknown","Unknown"
"Ghosthouse","Unknown","Unknown"
"Legend of the Overfiend","Animation","Unknown"
"Lethal Weapon","Unknown","Unknown"
"MechWarrior 2: 31st Century Combat","Unknown","Unknown"
"One Million Years B.C.","Unknown","Unknown"
"Pole Position","Video Game","Unknown"
"Robot Jox","Unknown","Unknown"
"Santa Sangre","Unknown","Unknown"
"Sisters","Unknown","Unknown"
"Splatter House 3","Video Game","Unknown"
"Thunderball","Unknown","Unknown"
"View to a Kill, A","Unknown","Unknown"
"Watership Down","Unknown","Unknown"
"Doc on the ROQ","Radio Show","Unknown"
"West, Raphael Benjamin","Mayor","Unknown"
