"Polygon Window","Musician","Unknown"
"Sequencial","Musician","Unknown"
"United Future Organization","Musician","Unknown"
"Von Thronstahl","Musician","Unknown"
"Waters, Roger","Musician","Unknown"
"Davantage","Musician","Unknown"
"Deep Thought","Musician","Unknown"
"Grid, The","Musician","Unknown"
"High Energy","Musician","Unknown"
"M.T.","Musician","Unknown"
"Mega City 2","Musician","Unknown"
"Moodswings","Musician","Unknown"
"Negro Sex","Musician","Unknown"
"Neuromancer","Musician","Unknown"
"Nostromo Dept.","Musician","Unknown"
"Overlords, The","Musician","Unknown"
"Real Roxanne, The","Musician","Unknown"
"Rotterdam Remix Project","Musician","Unknown"
"Santana, Omar","Musician","Unknown"
"Silver Bullet","Musician","Unknown"
"Somebody From Rotterdam","Musician","Unknown"
"THX","Musician","Unknown"
"Vein Cage","Musician","Unknown"
"2 Unlimited","Musician","Unknown"
"Absent Minded","Musician","Unknown"
"Apollo 440","Musician","Unknown"
"Bassomatic","Musician","Unknown"
"Berzerker, The","Musician","Unknown"
"Boards of Canada","Musician","Unknown"
"Boyd Rice and Fiends","Musician","Unknown"
"Brutal Truth","Musician","Unknown"
"Buckethead","Musician","Unknown"
"Cannibal Ox","Musician","Unknown"
"Captain Cleanoff","Musician","Unknown"
"Children of Bodom","Musician","Unknown"
"Click Click","Musician","Unknown"
"Controlled Bleeding","Musician","Unknown"
"Cop Shoot Cop","Musician","Unknown"
"Coroner","Musician","Unknown"
"Deltron 3030","Musician","Unknown"
"Diamond D","Musician","Unknown"
"Dickies, The","Musician","Unknown"
"Digital Orgasm","Musician","Unknown"
"Disposable Heroes of Hiphoprisy","Musician","Unknown"
"Dr. Dre","Musician","Unknown"
"Duran Duran","Musician","Unknown"
"EPMD","Musician","Unknown"
"Fourth Man, The","Musician","Unknown"
"Funker Vogt","Musician","Unknown"
"Funki Porcini","Musician","Unknown"
"Genital-A-Tech","Musician","Unknown"
"Ghostface Killa","Musician","Unknown"
"Gossamer","Musician","Unknown"
"Gravediggaz","Musician","Unknown"
"Grotus","Musician","Unknown"
"Hilltop Hoods","Musician","Unknown"
"Insane Clown Posse","Musician","Unknown"
"Jean, Wyclef","Musician","Unknown"
"Jesus Jones","Musician","Unknown"
"Jurassic 5","Musician","Unknown"
"Kevorkian Death Cycle","Musician","Unknown"
"LaTour","Musician","Unknown"
"Lividity","Musician","Unknown"
"M.A.R.R.S.","Musician","Unknown"
"Manic Street Preachers","Musician","Unknown"
"Morrissey","Musician","Unknown"
"Morthound","Musician","Unknown"
"Myer","Musician","Unknown"
"N.W.A.","Musician","Unknown"
"Nautilus","Musician","Unknown"
"Nebula II","Musician","Unknown"
"Ned's Atomic Dustbin","Musician","Unknown"
"Noxious Emotion","Musician","Unknown"
"Oldfield, Mike","Musician","Unknown"
"Origin","Musician","Unknown"
"Overkill","Musician","Unknown"
"Penal Colony","Musician","Unknown"
"Pharcyde, The","Musician","Unknown"
"Photek","Musician","Unknown"
"Pink Flamingos","Musician","Unknown"
"Pluuto","Musician","Unknown"
"Positive K","Musician","Unknown"
"PT Grimm & The Dead Puppies","Musician","Unknown"
"Schnitt Acht","Musician","Unknown"
"Slick Rick","Musician","Unknown"
"Smiths, The","Musician","Unknown"
"Space Buddha","Musician","Unknown"
"Sublime","Musician","Unknown"
"Tolchock","Musician","Unknown"
"Torture Killer","Musician","Unknown"
"Tricky","Musician","Unknown"
"Wolfgang Press, The","Musician","Unknown"
"Zoviet France","Musician","Unknown"
"Chandeen","Musician","Unknown"
"Crisis N.T.I.","Musician","Unknown"
"Critters Buggin'","Musician","Unknown"
"Curse, The","Musician","Unknown"
"Defcon","Musician","Unknown"
"DJ Bountyhunter","Musician","Unknown"
"Doof","Musician","Unknown"
"Dystopia One","Musician","Unknown"
"Fires Of Ork, The","Musician","Unknown"
"GZA/Genius","Musician","Unknown"
"Judge S","Musician","Unknown"
"Mainesthai","Musician","Unknown"
"Mark Snow and P.M. Dawn","Musician","Unknown"
"Out Out","Musician","Unknown"
"Satchel","Musician","Unknown"
"Stash Krohl","Musician","Unknown"
"T-Bone & Dextrous","Musician","Unknown"
"They Might Be Giants","Musician","Unknown"
"Urban Hype","Musician","Unknown"
"Xenya","Musician","Unknown"
"Bentley Rhythm Ace","Musician","Unknown"
"Benumb","Musician","Unknown"
"Black Heaven","Musician","Unknown"
"C17H19NO3","Musician","Unknown"
"D.O.A.","Musician","Unknown"
"Dimitri from Paris","Musician","Unknown"
"DJ Hellhound","Musician","Unknown"
"Doppelganger","Musician","Unknown"
"Downtime","Musician","Unknown"
"Dust of Basement, The","Musician","Unknown"
"Ed O.G. & Da Bulldogs","Musician","Unknown"
"FM Einheit","Musician","Unknown"
"House Of Pain","Musician","Unknown"
"Leng-Tche","Musician","Unknown"
